MementoDatetime,URIM,FollowerCount,AbsGrowth,RelGrowth,AbsPerGrowth,RelPerGrowth,AbsFolRate,RelFolRate
20181229221659,https://wayback.archive-it.org/all/20181229221659/https://twitter.com/dog_rates,7556428,7388955,1547,4412.03,0.02,0.08003,0.02316
20181229221659,https://web.archive.org/web/20181229221659/https://twitter.com/dog_rates,7556428,7388955,0,4412.03,0.0,0.08003,0.0
20181231022731,https://wayback.archive-it.org/all/20181231022731/https://twitter.com/dog_rates,7559898,7392425,3470,4414.1,0.05,0.07998,0.03421
20181231022731,https://web.archive.org/web/20181231022731/https://twitter.com/dog_rates,7559898,7392425,0,4414.1,0.0,0.07998,0.0
20181231223437,https://wayback.archive-it.org/all/20181231223437/https://twitter.com/dog_rates,7563826,7396353,3928,4416.45,0.05,0.07996,0.05423
20181231223437,https://web.archive.org/web/20181231223437/https://twitter.com/dog_rates,7563826,7396353,0,4416.45,0.0,0.07996,0.0
20190101232157,https://wayback.archive-it.org/all/20190101232157/https://twitter.com/dog_rates,7572655,7405182,8829,4421.72,0.12,0.07998,0.09894
20190101232157,https://web.archive.org/web/20190101232157/https://twitter.com/dog_rates,7572655,7405182,0,4421.72,0.0,0.07998,0.0
20190102214111,https://wayback.archive-it.org/all/20190102214111/https://twitter.com/dog_rates,7576342,7408869,3687,4423.92,0.05,0.07995,0.04588
20190102214111,https://web.archive.org/web/20190102214111/https://twitter.com/dog_rates,7576342,7408869,0,4423.92,0.0,0.07995,0.0
20190104074931,https://web.archive.org/web/20190104074931/https://twitter.com/dog_rates,7585501,7418028,9159,4429.39,0.12,0.07994,0.07452
20190104074940,https://web.archive.org/web/20190104074940/https://twitter.com/dog_rates,7585501,7418028,0,4429.39,0.0,0.07994,0.0
20190104224018,https://wayback.archive-it.org/all/20190104224018/https://twitter.com/dog_rates,7587938,7420465,2437,4430.84,0.03,0.07992,0.0456
20190104224018,https://web.archive.org/web/20190104224018/https://twitter.com/dog_rates,7587938,7420465,0,4430.84,0.0,0.07992,0.0
20190105213131,https://wayback.archive-it.org/all/20190105213131/https://twitter.com/dog_rates,7590365,7422892,2427,4432.29,0.03,0.07988,0.0295
20190105213131,https://web.archive.org/web/20190105213131/https://twitter.com/dog_rates,7590365,7422892,0,4432.29,0.0,0.07988,0.0
20190106064230,https://web.archive.org/web/20190106064230/https://twitter.com/dog_rates,7591694,7424221,1329,4433.09,0.02,0.07986,0.0402
20190106213737,https://wayback.archive-it.org/all/20190106213737/https://twitter.com/dog_rates,7592963,7425490,1269,4433.84,0.02,0.07983,0.02363
20190106213737,https://web.archive.org/web/20190106213737/https://twitter.com/dog_rates,7592963,7425490,0,4433.84,0.0,0.07983,0.0
20190107202933,https://wayback.archive-it.org/all/20190107202933/https://twitter.com/dog_rates,7595563,7428090,2600,4435.4,0.03,0.07979,0.03159
20190107202933,https://web.archive.org/web/20190107202933/https://twitter.com/dog_rates,7595563,7428090,0,4435.4,0.0,0.07979,0.0
20190109033122,https://wayback.archive-it.org/all/20190109033122/https://twitter.com/dog_rates,7599557,7432084,3994,4437.78,0.05,0.07974,0.03575
20190109033122,https://web.archive.org/web/20190109033122/https://twitter.com/dog_rates,7599557,7432084,0,4437.78,0.0,0.07974,0.0
20190110025715,https://wayback.archive-it.org/all/20190110025715/https://twitter.com/dog_rates,7606671,7439198,7114,4442.03,0.09,0.07974,0.08434
20190110025715,https://web.archive.org/web/20190110025715/https://twitter.com/dog_rates,7606671,7439198,0,4442.03,0.0,0.07974,0.0
20190110184520,https://web.archive.org/web/20190110184520/https://twitter.com/dog_rates,7612034,7444561,5363,4445.23,0.07,0.07975,0.09428
20190111044748,https://web.archive.org/web/20190111044748/https://twitter.com/dog_rates,7615145,7447672,3111,4447.09,0.04,0.07975,0.08606
20190111204045,https://wayback.archive-it.org/all/20190111204045/https://twitter.com/dog_rates,7617520,7450047,2375,4448.51,0.03,0.07973,0.04154
20190111204045,https://web.archive.org/web/20190111204045/https://twitter.com/dog_rates,7617520,7450047,0,4448.51,0.0,0.07973,0.0
20190113015319,https://wayback.archive-it.org/all/20190113015319/https://twitter.com/dog_rates,7621009,7453536,3489,4450.59,0.05,0.07968,0.03318
20190113015319,https://web.archive.org/web/20190113015319/https://twitter.com/dog_rates,7621009,7453536,0,4450.59,0.0,0.07968,0.0
20190113054508,https://wayback.archive-it.org/all/20190113054508/https://twitter.com/dog_rates,7621991,7454518,982,4451.18,0.01,0.07967,0.0706
20190113054508,https://web.archive.org/web/20190113054508/https://twitter.com/dog_rates,7621991,7454518,0,4451.18,0.0,0.07967,0.0
20190114015615,https://wayback.archive-it.org/all/20190114015615/https://twitter.com/dog_rates,7625657,7458184,3666,4453.37,0.05,0.07965,0.05045
20190114015615,https://web.archive.org/web/20190114015615/https://twitter.com/dog_rates,7625657,7458184,0,4453.37,0.0,0.07965,0.0
20190115023821,https://wayback.archive-it.org/all/20190115023821/https://twitter.com/dog_rates,7627442,7459969,1785,4454.43,0.02,0.0796,0.02007
20190115023821,https://web.archive.org/web/20190115023821/https://twitter.com/dog_rates,7627442,7459969,0,4454.43,0.0,0.0796,0.0
20190115222938,https://wayback.archive-it.org/all/20190115222938/https://twitter.com/dog_rates,7629884,7462411,2442,4455.89,0.03,0.07956,0.03416
20190115222938,https://web.archive.org/web/20190115222938/https://twitter.com/dog_rates,7629884,7462411,0,4455.89,0.0,0.07956,0.0
20190116054836,https://web.archive.org/web/20190116054836/https://twitter.com/dog_rates,7630586,7463113,702,4456.31,0.01,0.07955,0.02665
20190117030614,https://wayback.archive-it.org/all/20190117030614/https://twitter.com/dog_rates,7634220,7466747,3634,4458.48,0.05,0.07952,0.04741
20190117030614,https://web.archive.org/web/20190117030614/https://twitter.com/dog_rates,7634220,7466747,0,4458.48,0.0,0.07952,0.0
20190117063118,https://web.archive.org/web/20190117063118/https://twitter.com/dog_rates,7634826,7467353,606,4458.84,0.01,0.07952,0.04925
20190117203932,https://wayback.archive-it.org/all/20190117203932/https://twitter.com/dog_rates,7636552,7469079,1726,4459.87,0.02,0.07949,0.03391
20190117203932,https://web.archive.org/web/20190117203932/https://twitter.com/dog_rates,7636552,7469079,0,4459.87,0.0,0.07949,0.0
20190119001215,https://wayback.archive-it.org/all/20190119001215/https://twitter.com/dog_rates,7640051,7472578,3499,4461.96,0.05,0.07944,0.03529
20190119001215,https://web.archive.org/web/20190119001215/https://twitter.com/dog_rates,7640051,7472578,0,4461.96,0.0,0.07944,0.0
20190120000043,https://wayback.archive-it.org/all/20190120000043/https://twitter.com/dog_rates,7642480,7475007,2429,4463.41,0.03,0.0794,0.02834
20190120000043,https://web.archive.org/web/20190120000043/https://twitter.com/dog_rates,7642480,7475007,0,4463.41,0.0,0.0794,0.0
20190120223414,https://wayback.archive-it.org/all/20190120223414/https://twitter.com/dog_rates,7644944,7477471,2464,4464.88,0.03,0.07936,0.03034
20190120223414,https://web.archive.org/web/20190120223414/https://twitter.com/dog_rates,7644944,7477471,0,4464.88,0.0,0.07936,0.0
20190121231523,https://wayback.archive-it.org/all/20190121231523/https://twitter.com/dog_rates,7647744,7480271,2800,4466.55,0.04,0.07931,0.03151
20190121231523,https://web.archive.org/web/20190121231523/https://twitter.com/dog_rates,7647744,7480271,0,4466.55,0.0,0.07931,0.0
20190122214259,https://web.archive.org/web/20190122214259/https://twitter.com/dog_rates,7650880,7483407,3136,4468.43,0.04,0.07928,0.03879
20190122214746,https://wayback.archive-it.org/all/20190122214746/https://twitter.com/dog_rates,7650890,7483417,10,4468.43,0.0,0.07928,0.03484
20190122214746,https://web.archive.org/web/20190122214746/https://twitter.com/dog_rates,7650890,7483417,0,4468.43,0.0,0.07928,0.0
20190124003558,https://wayback.archive-it.org/all/20190124003558/https://twitter.com/dog_rates,7654573,7487100,3683,4470.63,0.05,0.07923,0.03817
20190124003558,https://web.archive.org/web/20190124003558/https://twitter.com/dog_rates,7654573,7487100,0,4470.63,0.0,0.07923,0.0
20190124013611,https://web.archive.org/web/20190124013611/https://twitter.com/dog_rates,7654685,7487212,112,4470.7,0.0,0.07923,0.031
20190124200250,https://web.archive.org/web/20190124200250/https://twitter.com/dog_rates,7657317,7489844,2632,4472.27,0.03,0.0792,0.03964
20190125070634,https://wayback.archive-it.org/all/20190125070634/https://twitter.com/dog_rates,7661146,7493673,3829,4474.56,0.05,0.07921,0.09615
20190125070634,https://web.archive.org/web/20190125070634/https://twitter.com/dog_rates,7661146,7493673,0,4474.56,0.0,0.07921,0.0
20190125203942,https://web.archive.org/web/20190125203942/https://twitter.com/dog_rates,7664422,7496949,3276,4476.51,0.04,0.0792,0.06715
20190125210505,https://wayback.archive-it.org/all/20190125210505/https://twitter.com/dog_rates,7664476,7497003,54,4476.54,0.0,0.0792,0.03546
20190125210505,https://web.archive.org/web/20190125210505/https://twitter.com/dog_rates,7664476,7497003,0,4476.54,0.0,0.0792,0.0
20190126175436,https://web.archive.org/web/20190126175436/https://twitter.com/dog_rates,7667592,7500119,3116,4478.4,0.04,0.07917,0.04156
20190126204949,https://web.archive.org/web/20190126204949/https://twitter.com/dog_rates,7667927,7500454,335,4478.6,0.0,0.07917,0.03187
20190127002844,https://wayback.archive-it.org/all/20190127002844/https://twitter.com/dog_rates,7668660,7501187,733,4479.04,0.01,0.07917,0.05581
20190127002844,https://web.archive.org/web/20190127002844/https://twitter.com/dog_rates,7668660,7501187,0,4479.04,0.0,0.07917,0.0
20190128005516,https://wayback.archive-it.org/all/20190128005516/https://twitter.com/dog_rates,7671641,7504168,2981,4480.82,0.04,0.07912,0.03388
20190128005516,https://web.archive.org/web/20190128005516/https://twitter.com/dog_rates,7671641,7504168,0,4480.82,0.0,0.07912,0.0
20190128053343,https://web.archive.org/web/20190128053343/https://twitter.com/dog_rates,7672275,7504802,634,4481.2,0.01,0.07912,0.03795
20190129004752,https://wayback.archive-it.org/all/20190129004752/https://twitter.com/dog_rates,7673958,7506485,1683,4482.21,0.02,0.07908,0.0243
20190129004752,https://web.archive.org/web/20190129004752/https://twitter.com/dog_rates,7673958,7506485,0,4482.21,0.0,0.07908,0.0
20190129005908,https://web.archive.org/web/20190129005908/https://twitter.com/dog_rates,7673889,7506416,-69,4482.16,-0.0,0.07908,-0.10207
20190129011959,https://web.archive.org/web/20190129011959/https://twitter.com/dog_rates,7673955,7506482,66,4482.2,0.0,0.07907,0.05276
20190129160815,https://web.archive.org/web/20190129160815/https://twitter.com/dog_rates,7675656,7508183,1701,4483.22,0.02,0.07905,0.03192
20190129220346,https://wayback.archive-it.org/all/20190129220346/https://twitter.com/dog_rates,7675724,7508251,68,4483.26,0.0,0.07903,0.00319
20190129220346,https://web.archive.org/web/20190129220346/https://twitter.com/dog_rates,7675724,7508251,0,4483.26,0.0,0.07903,0.0
20190130074039,https://web.archive.org/web/20190130074039/http://twitter.com:80/dog_rates,7675724,7508251,0,4483.26,0.0,0.079,0.0
20190130210415,https://wayback.archive-it.org/all/20190130210415/https://twitter.com/dog_rates,7678854,7511381,3130,4485.13,0.04,0.079,0.06492
20190130210415,https://web.archive.org/web/20190130210415/https://twitter.com/dog_rates,7678854,7511381,0,4485.13,0.0,0.079,0.0
20190131191212,https://web.archive.org/web/20190131191212/https://twitter.com/dog_rates,7682711,7515238,3857,4487.43,0.05,0.07897,0.04841
20190131212239,https://wayback.archive-it.org/all/20190131212239/https://twitter.com/dog_rates,7683252,7515779,541,4487.76,0.01,0.07897,0.06912
20190131212239,https://web.archive.org/web/20190131212239/https://twitter.com/dog_rates,7683252,7515779,0,4487.76,0.0,0.07897,0.0
20190201011400,https://web.archive.org/web/20190201011400/https://twitter.com/dog_rates,7683939,7516466,687,4488.17,0.01,0.07896,0.04949
20190201101340,https://web.archive.org/web/20190201101340/https://twitter.com/dog_rates,7685083,7517610,1144,4488.85,0.01,0.07895,0.03533
20190201210029,https://wayback.archive-it.org/all/20190201210029/https://twitter.com/dog_rates,7686352,7518879,1269,4489.61,0.02,0.07893,0.0327
20190201210029,https://web.archive.org/web/20190201210029/https://twitter.com/dog_rates,7686352,7518879,0,4489.61,0.0,0.07893,0.0
20190202210711,https://wayback.archive-it.org/all/20190202210711/https://twitter.com/dog_rates,7687791,7520318,1439,4490.47,0.02,0.07887,0.01658
20190203202439,https://wayback.archive-it.org/all/20190203202439/https://twitter.com/dog_rates,7691641,7524168,3850,4492.76,0.05,0.07885,0.04592
20190203202439,https://web.archive.org/web/20190203202439/https://twitter.com/dog_rates,7691641,7524168,0,4492.76,0.0,0.07885,0.0
20190204215705,https://wayback.archive-it.org/all/20190204215705/https://twitter.com/dog_rates,7695977,7528504,4336,4495.35,0.06,0.07881,0.04716
20190204215705,https://web.archive.org/web/20190204215705/https://twitter.com/dog_rates,7695977,7528504,0,4495.35,0.0,0.07881,0.0
20190205043014,https://web.archive.org/web/20190205043014/https://twitter.com/dog_rates,7698264,7530791,2287,4496.72,0.03,0.07882,0.09695
20190205200847,https://web.archive.org/web/20190205200847/https://twitter.com/dog_rates,7701287,7533814,3023,4498.52,0.04,0.0788,0.05368
20190205202809,https://web.archive.org/web/20190205202809/https://twitter.com/dog_rates,7701393,7533920,106,4498.59,0.0,0.0788,0.09122
20190206082646,https://wayback.archive-it.org/all/20190206082646/https://twitter.com/dog_rates,7704943,7537470,3550,4500.71,0.05,0.07881,0.08233
20190206082646,https://web.archive.org/web/20190206082646/https://twitter.com/dog_rates,7704943,7537470,0,4500.71,0.0,0.07881,0.0
20190206232121,https://wayback.archive-it.org/all/20190206232121/https://twitter.com/dog_rates,7709279,7541806,4336,4503.3,0.06,0.07881,0.08078
20190206232121,https://web.archive.org/web/20190206232121/https://twitter.com/dog_rates,7709279,7541806,0,4503.3,0.0,0.07881,0.0
20190207012459,https://web.archive.org/web/20190207012459/https://twitter.com/dog_rates,7709730,7542257,451,4503.57,0.01,0.07881,0.0608
20190207203411,https://wayback.archive-it.org/all/20190207203411/https://twitter.com/dog_rates,7713940,7546467,4210,4506.08,0.05,0.07879,0.06106
20190207203411,https://web.archive.org/web/20190207203411/https://twitter.com/dog_rates,7713940,7546467,0,4506.08,0.0,0.07879,0.0
20190208210912,https://wayback.archive-it.org/all/20190208210912/https://twitter.com/dog_rates,7719134,7551661,5194,4509.18,0.07,0.07877,0.05869
20190208210912,https://web.archive.org/web/20190208210912/https://twitter.com/dog_rates,7719134,7551661,0,4509.18,0.0,0.07877,0.0
20190209201950,https://wayback.archive-it.org/all/20190209201950/https://twitter.com/dog_rates,7723179,7555706,4045,4511.6,0.05,0.07875,0.04848
20190209201950,https://web.archive.org/web/20190209201950/https://twitter.com/dog_rates,7723179,7555706,0,4511.6,0.0,0.07875,0.0
20190210202248,https://wayback.archive-it.org/all/20190210202248/https://twitter.com/dog_rates,7727067,7559594,3888,4513.92,0.05,0.07872,0.04491
20190210202248,https://web.archive.org/web/20190210202248/https://twitter.com/dog_rates,7727067,7559594,0,4513.92,0.0,0.07872,0.0
20190211005732,https://web.archive.org/web/20190211005732/https://twitter.com/dog_rates,7727880,7560407,813,4514.4,0.01,0.07871,0.04932
20190211011324,https://web.archive.org/web/20190211011324/https://twitter.com/dog_rates,7727980,7560507,100,4514.46,0.0,0.07871,0.10504
20190211202101,https://wayback.archive-it.org/all/20190211202101/https://twitter.com/dog_rates,7731305,7563832,3325,4516.45,0.04,0.07869,0.04829
20190211202101,https://web.archive.org/web/20190211202101/https://twitter.com/dog_rates,7731305,7563832,0,4516.45,0.0,0.07869,0.0
20190212094249,https://web.archive.org/web/20190212094249/https://twitter.com/dog_rates,7733797,7566324,2492,4517.94,0.03,0.07868,0.0518
20190212094250,https://wayback.archive-it.org/all/20190212094250/https://twitter.com/dog_rates,7733797,7566324,0,4517.94,0.0,0.07868,0.0
20190212185950,https://web.archive.org/web/20190212185950/https://twitter.com/dog_rates,7735293,7567820,1496,4518.83,0.02,0.07867,0.04476
20190212201842,https://web.archive.org/web/20190212201842/https://twitter.com/dog_rates,7735675,7568202,382,4519.06,0.0,0.07867,0.08073
20190212235210,https://wayback.archive-it.org/all/20190212235210/https://twitter.com/dog_rates,7736473,7569000,798,4519.53,0.01,0.07866,0.0623
20190212235210,https://web.archive.org/web/20190212235210/https://twitter.com/dog_rates,7736473,7569000,0,4519.53,0.0,0.07866,0.0
20190212235311,https://wayback.archive-it.org/all/20190212235311/https://twitter.com/dog_rates,7736478,7569005,5,4519.54,0.0,0.07866,0.08197
20190212235311,https://web.archive.org/web/20190212235311/https://twitter.com/dog_rates,7736478,7569005,0,4519.54,0.0,0.07866,0.0
20190213050403,https://web.archive.org/web/20190213050403/https://twitter.com/dog_rates,7737274,7569801,796,4520.01,0.01,0.07866,0.04268
20190213213356,https://wayback.archive-it.org/all/20190213213356/https://twitter.com/dog_rates,7740075,7572602,2801,4521.69,0.04,0.07864,0.04716
